Feature Type,Window Size,Step Size,Components Slow,Mixtures Slow,Components Fast,Mixtures Fast,Covariance Type,Mean Accuracy,Standard Deviation,Max Accuracy,Min Accuracy,True Positives,False Positives,True Negatives,False Negatives,Precision,Recall,F1 Score
Relevant Features,500ms,100ms,2,4,2,3,full,,,,,,,,,,,
Relevant Features,500ms,100ms,2,4,2,3,diag,,,,,,,,,,,
Relevant Features,500ms,100ms,2,4,2,3,spherical,0.5212499999999999,0.0348972325590121,0.5989583333333334,0.4375,48.0,48.0,67.0,29.0,0.5,0.6233766233766234,0.5549132947976878
Relevant Features,500ms,100ms,2,4,2,4,full,,,,,,,,,,,
Relevant Features,500ms,100ms,2,4,2,4,diag,,,,,,,,,,,
Relevant Features,500ms,100ms,2,4,2,4,spherical,0.5173958333333334,0.0300572731653902,0.578125,0.4270833333333333,56.0,40.0,55.0,41.0,0.5833333333333334,0.5773195876288659,0.5803108808290156
Relevant Features,500ms,100ms,2,4,3,1,full,,,,,,,,,,,
Relevant Features,500ms,100ms,2,4,3,1,diag,,,,,,,,,,,
Relevant Features,500ms,100ms,2,4,3,1,spherical,0.5145312499999999,0.0300579500339436,0.578125,0.4322916666666667,35.0,61.0,76.0,20.0,0.3645833333333333,0.6363636363636364,0.4635761589403973
Relevant Features,500ms,100ms,2,4,3,2,full,,,,,,,,,,,
Relevant Features,500ms,100ms,2,4,3,2,diag,,,,,,,,,,,
Relevant Features,500ms,100ms,2,4,3,2,spherical,0.5271354166666666,0.0318202740310281,0.59375,0.453125,51.0,45.0,63.0,33.0,0.53125,0.6071428571428571,0.5666666666666667
Relevant Features,500ms,100ms,2,4,3,3,full,,,,,,,,,,,
Relevant Features,500ms,100ms,2,4,3,3,diag,,,,,,,,,,,
Relevant Features,500ms,100ms,2,4,3,3,spherical,0.5159895833333333,0.0358600841887025,0.625,0.4270833333333333,71.0,25.0,49.0,47.0,0.7395833333333334,0.6016949152542372,0.663551401869159
Relevant Features,500ms,100ms,2,4,3,4,full,,,,,,,,,,,
Relevant Features,500ms,100ms,2,4,3,4,diag,,,,,,,,,,,
Relevant Features,500ms,100ms,2,4,3,4,spherical,0.5034895833333333,0.0311635523037329,0.5729166666666666,0.421875,65.0,31.0,45.0,51.0,0.6770833333333334,0.5603448275862069,0.6132075471698112
Relevant Features,500ms,100ms,2,4,4,1,full,,,,,,,,,,,
Relevant Features,500ms,100ms,2,4,4,1,diag,,,,,,,,,,,
Relevant Features,500ms,100ms,2,4,4,1,spherical,0.5294270833333333,0.0296589317953808,0.609375,0.4479166666666667,39.0,57.0,78.0,18.0,0.40625,0.6842105263157895,0.5098039215686275
Relevant Features,500ms,100ms,2,4,4,2,full,,,,,,,,,,,
Relevant Features,500ms,100ms,2,4,4,2,diag,,,,,,,,,,,
Relevant Features,500ms,100ms,2,4,4,2,spherical,0.5247916666666668,0.0333587142954347,0.609375,0.4322916666666667,59.0,37.0,58.0,38.0,0.6145833333333334,0.6082474226804123,0.61139896373057
Relevant Features,500ms,100ms,2,4,4,3,full,,,,,,,,,,,
Relevant Features,500ms,100ms,2,4,4,3,diag,,,,,,,,,,,
Relevant Features,500ms,100ms,2,4,4,3,spherical,0.51421875,0.0277937182994597,0.6041666666666666,0.4583333333333333,75.0,21.0,41.0,55.0,0.78125,0.5769230769230769,0.663716814159292
Relevant Features,500ms,100ms,2,4,4,4,full,,,,,,,,,,,
Relevant Features,500ms,100ms,2,4,4,4,diag,,,,,,,,,,,
Relevant Features,500ms,100ms,2,4,4,4,spherical,0.5072395833333334,0.0327826832119701,0.5885416666666666,0.4270833333333333,71.0,25.0,42.0,54.0,0.7395833333333334,0.568,0.6425339366515836
Relevant Features,500ms,100ms,3,1,1,1,full,,,,,,,,,,,
Relevant Features,500ms,100ms,3,1,1,1,diag,,,,,,,,,,,
Relevant Features,500ms,100ms,3,1,1,1,spherical,0.5020833333333333,0.0158148192194676,0.5364583333333334,0.4635416666666667,9.0,87.0,94.0,2.0,0.09375,0.8181818181818182,0.1682242990654205
Relevant Features,500ms,100ms,3,1,1,2,full,,,,,,,,,,,
Relevant Features,500ms,100ms,3,1,1,2,diag,,,,,,,,,,,
Relevant Features,500ms,100ms,3,1,1,2,spherical,0.4883854166666666,0.0241034441515165,0.5572916666666666,0.4375,20.0,76.0,87.0,9.0,0.2083333333333333,0.6896551724137931,0.32
Relevant Features,500ms,100ms,3,1,1,3,full,,,,,,,,,,,
Relevant Features,500ms,100ms,3,1,1,3,diag,,,,,,,,,,,
Relevant Features,500ms,100ms,3,1,1,3,spherical,0.5002604166666667,0.0332059332962708,0.5989583333333334,0.3854166666666667,32.0,64.0,83.0,13.0,0.3333333333333333,0.7111111111111111,0.4539007092198581
Relevant Features,500ms,100ms,3,1,1,4,full,,,,,,,,,,,
Relevant Features,500ms,100ms,3,1,1,4,diag,,,,,,,,,,,
Relevant Features,500ms,100ms,3,1,1,4,spherical,0.5064062500000001,0.0284877741655911,0.5729166666666666,0.4479166666666667,43.0,53.0,67.0,29.0,0.4479166666666667,0.5972222222222222,0.511904761904762
Relevant Features,500ms,100ms,3,1,2,1,full,,,,,,,,,,,
Relevant Features,500ms,100ms,3,1,2,1,diag,,,,,,,,,,,
Relevant Features,500ms,100ms,3,1,2,1,spherical,0.4980208333333333,0.0247905724548443,0.5625,0.4322916666666667,29.0,67.0,79.0,17.0,0.3020833333333333,0.6304347826086957,0.408450704225352
Relevant Features,500ms,100ms,3,1,2,2,full,,,,,,,,,,,
Relevant Features,500ms,100ms,3,1,2,2,diag,,,,,,,,,,,
Relevant Features,500ms,100ms,3,1,2,2,spherical,0.5079687500000001,0.0321945363803092,0.5833333333333334,0.40625,61.0,35.0,51.0,45.0,0.6354166666666666,0.5754716981132075,0.6039603960396039
Relevant Features,500ms,100ms,3,1,2,3,full,,,,,,,,,,,
Relevant Features,500ms,100ms,3,1,2,3,diag,,,,,,,,,,,
Relevant Features,500ms,100ms,3,1,2,3,spherical,0.4992708333333333,0.0291016761043643,0.59375,0.421875,75.0,21.0,39.0,57.0,0.78125,0.5681818181818182,0.6578947368421052
Relevant Features,500ms,100ms,3,1,2,4,full,,,,,,,,,,,
Relevant Features,500ms,100ms,3,1,2,4,diag,,,,,,,,,,,
Relevant Features,500ms,100ms,3,1,2,4,spherical,0.4997395833333333,0.0277890330929857,0.5625,0.4270833333333333,75.0,21.0,33.0,63.0,0.78125,0.5434782608695652,0.641025641025641
Relevant Features,500ms,100ms,3,1,3,1,full,,,,,,,,,,,
Relevant Features,500ms,100ms,3,1,3,1,diag,,,,,,,,,,,
Relevant Features,500ms,100ms,3,1,3,1,spherical,0.5049479166666666,0.032529158594316,0.5885416666666666,0.4270833333333333,47.0,49.0,66.0,30.0,0.4895833333333333,0.6103896103896104,0.5433526011560693
Relevant Features,500ms,100ms,3,1,3,2,full,,,,,,,,,,,
Relevant Features,500ms,100ms,3,1,3,2,diag,,,,,,,,,,,
Relevant Features,500ms,100ms,3,1,3,2,spherical,0.4997916666666666,0.0270624919810098,0.5572916666666666,0.4427083333333333,77.0,19.0,30.0,66.0,0.8020833333333334,0.5384615384615384,0.6443514644351465
Relevant Features,500ms,100ms,3,1,3,3,full,,,,,,,,,,,
Relevant Features,500ms,100ms,3,1,3,3,diag,,,,,,,,,,,
Relevant Features,500ms,100ms,3,1,3,3,spherical,0.4950520833333333,0.0218300008390275,0.5572916666666666,0.4427083333333333,81.0,15.0,26.0,70.0,0.84375,0.5364238410596026,0.6558704453441295
Relevant Features,500ms,100ms,3,1,3,4,full,,,,,,,,,,,
Relevant Features,500ms,100ms,3,1,3,4,diag,,,,,,,,,,,
Relevant Features,500ms,100ms,3,1,3,4,spherical,0.4896354166666667,0.0234605789148697,0.5677083333333334,0.4322916666666667,84.0,12.0,25.0,71.0,0.875,0.5419354838709678,0.6693227091633467
Relevant Features,500ms,100ms,3,1,4,1,full,,,,,,,,,,,
Relevant Features,500ms,100ms,3,1,4,1,diag,,,,,,,,,,,
Relevant Features,500ms,100ms,3,1,4,1,spherical,0.5080208333333333,0.0318298631943686,0.609375,0.4166666666666667,72.0,24.0,45.0,51.0,0.75,0.5853658536585366,0.6575342465753423
Relevant Features,500ms,100ms,3,1,4,2,full,,,,,,,,,,,
Relevant Features,500ms,100ms,3,1,4,2,diag,,,,,,,,,,,
Relevant Features,500ms,100ms,3,1,4,2,spherical,0.4964583333333333,0.023832094956172,0.5625,0.4479166666666667,83.0,13.0,25.0,71.0,0.8645833333333334,0.538961038961039,0.664
Relevant Features,500ms,100ms,3,1,4,3,full,,,,,,,,,,,
Relevant Features,500ms,100ms,3,1,4,3,diag,,,,,,,,,,,
Relevant Features,500ms,100ms,3,1,4,3,spherical,0.4997916666666667,0.0214102414162008,0.546875,0.453125,88.0,8.0,17.0,79.0,0.9166666666666666,0.5269461077844312,0.6692015209125475
Relevant Features,500ms,100ms,3,1,4,4,full,,,,,,,,,,,
Relevant Features,500ms,100ms,3,1,4,4,diag,,,,,,,,,,,
Relevant Features,500ms,100ms,3,1,4,4,spherical,0.4946875,0.0190653458713563,0.546875,0.4479166666666667,87.0,9.0,18.0,78.0,0.90625,0.5272727272727272,0.6666666666666665
Relevant Features,500ms,100ms,3,2,1,1,full,,,,,,,,,,,
Relevant Features,500ms,100ms,3,2,1,1,diag,,,,,,,,,,,
Relevant Features,500ms,100ms,3,2,1,1,spherical,0.5049479166666666,0.0146459778027488,0.5364583333333334,0.4583333333333333,8.0,88.0,95.0,1.0,0.0833333333333333,0.8888888888888888,0.1523809523809523
Relevant Features,500ms,100ms,3,2,1,2,full,,,,,,,,,,,
Relevant Features,500ms,100ms,3,2,1,2,diag,,,,,,,,,,,
Relevant Features,500ms,100ms,3,2,1,2,spherical,0.50359375,0.0181276189439316,0.5729166666666666,0.4635416666666667,21.0,75.0,89.0,7.0,0.21875,0.75,0.3387096774193548
Relevant Features,500ms,100ms,3,2,1,3,full,,,,,,,,,,,
Relevant Features,500ms,100ms,3,2,1,3,diag,,,,,,,,,,,
Relevant Features,500ms,100ms,3,2,1,3,spherical,0.5091145833333334,0.0259621180861815,0.578125,0.4479166666666667,27.0,69.0,84.0,12.0,0.28125,0.6923076923076923,0.4
Relevant Features,500ms,100ms,3,2,1,4,full,,,,,,,,,,,
Relevant Features,500ms,100ms,3,2,1,4,diag,,,,,,,,,,,
Relevant Features,500ms,100ms,3,2,1,4,spherical,0.5263541666666667,0.0289877323789257,0.5989583333333334,0.4635416666666667,35.0,61.0,80.0,16.0,0.3645833333333333,0.6862745098039216,0.4761904761904762
Relevant Features,500ms,100ms,3,2,2,1,full,,,,,,,,,,,
Relevant Features,500ms,100ms,3,2,2,1,diag,,,,,,,,,,,
Relevant Features,500ms,100ms,3,2,2,1,spherical,0.5059375,0.0241053010392827,0.5625,0.453125,20.0,76.0,88.0,8.0,0.2083333333333333,0.7142857142857143,0.3225806451612903
Relevant Features,500ms,100ms,3,2,2,2,full,,,,,,,,,,,
Relevant Features,500ms,100ms,3,2,2,2,diag,,,,,,,,,,,
Relevant Features,500ms,100ms,3,2,2,2,spherical,0.5228125000000001,0.0349989149137353,0.6041666666666666,0.4375,41.0,55.0,75.0,21.0,0.4270833333333333,0.6612903225806451,0.5189873417721519
Relevant Features,500ms,100ms,3,2,2,3,full,,,,,,,,,,,
Relevant Features,500ms,100ms,3,2,2,3,diag,,,,,,,,,,,
Relevant Features,500ms,100ms,3,2,2,3,spherical,0.5221354166666665,0.0306219439376541,0.59375,0.4427083333333333,57.0,39.0,57.0,39.0,0.59375,0.59375,0.59375
Relevant Features,500ms,100ms,3,2,2,4,full,,,,,,,,,,,
Relevant Features,500ms,100ms,3,2,2,4,diag,,,,,,,,,,,
Relevant Features,500ms,100ms,3,2,2,4,spherical,0.5230208333333333,0.0377536272631886,0.609375,0.4114583333333333,60.0,36.0,57.0,39.0,0.625,0.6060606060606061,0.6153846153846154
Relevant Features,500ms,100ms,3,2,3,1,full,,,,,,,,,,,
Relevant Features,500ms,100ms,3,2,3,1,diag,,,,,,,,,,,
Relevant Features,500ms,100ms,3,2,3,1,spherical,0.5203125,0.026223324739946,0.578125,0.453125,36.0,60.0,75.0,21.0,0.375,0.631578947368421,0.4705882352941176
Relevant Features,500ms,100ms,3,2,3,2,full,,,,,,,,,,,
Relevant Features,500ms,100ms,3,2,3,2,diag,,,,,,,,,,,
Relevant Features,500ms,100ms,3,2,3,2,spherical,0.5325000000000001,0.0343285671246752,0.609375,0.421875,56.0,40.0,61.0,35.0,0.5833333333333334,0.6153846153846154,0.5989304812834224
Relevant Features,500ms,100ms,3,2,3,3,full,,,,,,,,,,,
Relevant Features,500ms,100ms,3,2,3,3,diag,,,,,,,,,,,
Relevant Features,500ms,100ms,3,2,3,3,spherical,0.5288541666666666,0.0337813319070854,0.6041666666666666,0.4427083333333333,72.0,24.0,44.0,52.0,0.75,0.5806451612903226,0.6545454545454547
Relevant Features,500ms,100ms,3,2,3,4,full,,,,,,,,,,,
Relevant Features,500ms,100ms,3,2,3,4,diag,,,,,,,,,,,
Relevant Features,500ms,100ms,3,2,3,4,spherical,0.5147395833333334,0.0271539044505522,0.59375,0.4270833333333333,69.0,27.0,45.0,51.0,0.71875,0.575,0.6388888888888888
Relevant Features,500ms,100ms,3,2,4,1,full,,,,,,,,,,,
Relevant Features,500ms,100ms,3,2,4,1,diag,,,,,,,,,,,
Relevant Features,500ms,100ms,3,2,4,1,spherical,0.5291666666666667,0.0323504169859781,0.609375,0.4270833333333333,50.0,46.0,67.0,29.0,0.5208333333333334,0.6329113924050633,0.5714285714285715
Relevant Features,500ms,100ms,3,2,4,2,full,,,,,,,,,,,
Relevant Features,500ms,100ms,3,2,4,2,diag,,,,,,,,,,,
Relevant Features,500ms,100ms,3,2,4,2,spherical,0.5266145833333333,0.0317314903258358,0.625,0.4583333333333333,62.0,34.0,58.0,38.0,0.6458333333333334,0.62,0.6326530612244898
Relevant Features,500ms,100ms,3,2,4,3,full,,,,,,,,,,,
Relevant Features,500ms,100ms,3,2,4,3,diag,,,,,,,,,,,
Relevant Features,500ms,100ms,3,2,4,3,spherical,0.5195833333333333,0.0326768027429245,0.609375,0.4270833333333333,78.0,18.0,39.0,57.0,0.8125,0.5777777777777777,0.6753246753246752
Relevant Features,500ms,100ms,3,2,4,4,full,,,,,,,,,,,
Relevant Features,500ms,100ms,3,2,4,4,diag,,,,,,,,,,,
Relevant Features,500ms,100ms,3,2,4,4,spherical,0.5091666666666668,0.0323430370962763,0.5989583333333334,0.4322916666666667,79.0,17.0,36.0,60.0,0.8229166666666666,0.5683453237410072,0.672340425531915
Relevant Features,500ms,100ms,3,3,1,1,full,,,,,,,,,,,
Relevant Features,500ms,100ms,3,3,1,1,diag,,,,,,,,,,,
Relevant Features,500ms,100ms,3,3,1,1,spherical,0.4986979166666666,0.0114197978902503,0.5260416666666666,0.4635416666666667,5.0,91.0,96.0,0.0,0.0520833333333333,1.0,0.099009900990099
Relevant Features,500ms,100ms,3,3,1,2,full,,,,,,,,,,,
Relevant Features,500ms,100ms,3,3,1,2,diag,,,,,,,,,,,
Relevant Features,500ms,100ms,3,3,1,2,spherical,0.4995833333333334,0.0172847626779581,0.5416666666666666,0.4583333333333333,10.0,86.0,94.0,2.0,0.1041666666666666,0.8333333333333334,0.1851851851851852
Relevant Features,500ms,100ms,3,3,1,3,full,,,,,,,,,,,
Relevant Features,500ms,100ms,3,3,1,3,diag,,,,,,,,,,,
Relevant Features,500ms,100ms,3,3,1,3,spherical,0.4999479166666666,0.0210599008246253,0.5520833333333334,0.4479166666666667,16.0,80.0,90.0,6.0,0.1666666666666666,0.7272727272727273,0.2711864406779661
Relevant Features,500ms,100ms,3,3,1,4,full,,,,,,,,,,,
Relevant Features,500ms,100ms,3,3,1,4,diag,,,,,,,,,,,
Relevant Features,500ms,100ms,3,3,1,4,spherical,0.5135416666666666,0.0227264835721577,0.5625,0.4427083333333333,19.0,77.0,89.0,7.0,0.1979166666666666,0.7307692307692307,0.3114754098360656
Relevant Features,500ms,100ms,3,3,2,1,full,,,,,,,,,,,
Relevant Features,500ms,100ms,3,3,2,1,diag,,,,,,,,,,,
Relevant Features,500ms,100ms,3,3,2,1,spherical,0.50390625,0.0167862733015451,0.546875,0.453125,14.0,82.0,91.0,5.0,0.1458333333333333,0.7368421052631579,0.2434782608695652
Relevant Features,500ms,100ms,3,3,2,2,full,,,,,,,,,,,
Relevant Features,500ms,100ms,3,3,2,2,diag,,,,,,,,,,,
Relevant Features,500ms,100ms,3,3,2,2,spherical,0.5174479166666667,0.0254129842790113,0.5833333333333334,0.4635416666666667,27.0,69.0,85.0,11.0,0.28125,0.7105263157894737,0.4029850746268656
Relevant Features,500ms,100ms,3,3,2,3,full,,,,,,,,,,,
Relevant Features,500ms,100ms,3,3,2,3,diag,,,,,,,,,,,
Relevant Features,500ms,100ms,3,3,2,3,spherical,0.5184895833333333,0.0340130486475207,0.6041666666666666,0.4322916666666667,45.0,51.0,71.0,25.0,0.46875,0.6428571428571429,0.5421686746987953
Relevant Features,500ms,100ms,3,3,2,4,full,,,,,,,,,,,
Relevant Features,500ms,100ms,3,3,2,4,diag,,,,,,,,,,,
Relevant Features,500ms,100ms,3,3,2,4,spherical,0.5156770833333334,0.0310540296270289,0.625,0.4479166666666667,54.0,42.0,66.0,30.0,0.5625,0.6428571428571429,0.6000000000000001
Relevant Features,500ms,100ms,3,3,3,1,full,,,,,,,,,,,
Relevant Features,500ms,100ms,3,3,3,1,diag,,,,,,,,,,,
Relevant Features,500ms,100ms,3,3,3,1,spherical,0.5077083333333333,0.029769441010129,0.5677083333333334,0.4375,27.0,69.0,82.0,14.0,0.28125,0.6585365853658537,0.3941605839416058
Relevant Features,500ms,100ms,3,3,3,2,full,,,,,,,,,,,
Relevant Features,500ms,100ms,3,3,3,2,diag,,,,,,,,,,,
Relevant Features,500ms,100ms,3,3,3,2,spherical,0.52328125,0.0328369204761068,0.609375,0.4479166666666667,53.0,43.0,64.0,32.0,0.5520833333333334,0.6235294117647059,0.585635359116022
Relevant Features,500ms,100ms,3,3,3,3,full,,,,,,,,,,,
Relevant Features,500ms,100ms,3,3,3,3,diag,,,,,,,,,,,
Relevant Features,500ms,100ms,3,3,3,3,spherical,0.51765625,0.0299095769077165,0.625,0.453125,52.0,44.0,68.0,28.0,0.5416666666666666,0.65,0.5909090909090908
Relevant Features,500ms,100ms,3,3,3,4,full,,,,,,,,,,,
Relevant Features,500ms,100ms,3,3,3,4,diag,,,,,,,,,,,
Relevant Features,500ms,100ms,3,3,3,4,spherical,0.5170833333333333,0.0371736377057421,0.5989583333333334,0.421875,61.0,35.0,54.0,42.0,0.6354166666666666,0.5922330097087378,0.6130653266331657
Relevant Features,500ms,100ms,3,3,4,1,full,,,,,,,,,,,
Relevant Features,500ms,100ms,3,3,4,1,diag,,,,,,,,,,,
Relevant Features,500ms,100ms,3,3,4,1,spherical,0.52109375,0.0318465201608302,0.5989583333333334,0.453125,35.0,61.0,80.0,16.0,0.3645833333333333,0.6862745098039216,0.4761904761904762
Relevant Features,500ms,100ms,3,3,4,2,full,,,,,,,,,,,
Relevant Features,500ms,100ms,3,3,4,2,diag,,,,,,,,,,,
Relevant Features,500ms,100ms,3,3,4,2,spherical,0.5217708333333333,0.0372923940804287,0.6197916666666666,0.3958333333333333,57.0,39.0,62.0,34.0,0.59375,0.6263736263736264,0.6096256684491979
Relevant Features,500ms,100ms,3,3,4,3,full,,,,,,,,,,,
Relevant Features,500ms,100ms,3,3,4,3,diag,,,,,,,,,,,
Relevant Features,500ms,100ms,3,3,4,3,spherical,0.5216666666666667,0.0358787260937607,0.6041666666666666,0.453125,65.0,31.0,51.0,45.0,0.6770833333333334,0.5909090909090909,0.6310679611650486
Relevant Features,500ms,100ms,3,3,4,4,full,,,,,,,,,,,
Relevant Features,500ms,100ms,3,3,4,4,diag,,,,,,,,,,,
Relevant Features,500ms,100ms,3,3,4,4,spherical,0.5098958333333333,0.0389929937171766,0.609375,0.40625,66.0,30.0,51.0,45.0,0.6875,0.5945945945945946,0.6376811594202898
Relevant Features,500ms,100ms,3,4,1,1,full,,,,,,,,,,,
Relevant Features,500ms,100ms,3,4,1,1,diag,,,,,,,,,,,
Relevant Features,500ms,100ms,3,4,1,1,spherical,0.4974479166666667,0.0092730275961312,0.515625,0.4739583333333333,3.0,93.0,96.0,0.0,0.03125,1.0,0.0606060606060606
Relevant Features,500ms,100ms,3,4,1,2,full,,,,,,,,,,,
Relevant Features,500ms,100ms,3,4,1,2,diag,,,,,,,,,,,
Relevant Features,500ms,100ms,3,4,1,2,spherical,0.5049479166666666,0.0130805920363274,0.546875,0.46875,12.0,84.0,93.0,3.0,0.125,0.8,0.2162162162162162
Relevant Features,500ms,100ms,3,4,1,3,full,,,,,,,,,,,
Relevant Features,500ms,100ms,3,4,1,3,diag,,,,,,,,,,,
Relevant Features,500ms,100ms,3,4,1,3,spherical,0.4981249999999999,0.0197026506958948,0.5520833333333334,0.4583333333333333,13.0,83.0,93.0,3.0,0.1354166666666666,0.8125,0.2321428571428571
Relevant Features,500ms,100ms,3,4,1,4,full,,,,,,,,,,,
Relevant Features,500ms,100ms,3,4,1,4,diag,,,,,,,,,,,
Relevant Features,500ms,100ms,3,4,1,4,spherical,0.5090625,0.0222758413452531,0.5572916666666666,0.4583333333333333,16.0,80.0,91.0,5.0,0.1666666666666666,0.7619047619047619,0.2735042735042735
Relevant Features,500ms,100ms,3,4,2,1,full,,,,,,,,,,,
Relevant Features,500ms,100ms,3,4,2,1,diag,,,,,,,,,,,
Relevant Features,500ms,100ms,3,4,2,1,spherical,0.5075,0.0150829592495047,0.546875,0.4635416666666667,13.0,83.0,92.0,4.0,0.1354166666666666,0.7647058823529411,0.2300884955752212
Relevant Features,500ms,100ms,3,4,2,2,full,,,,,,,,,,,
Relevant Features,500ms,100ms,3,4,2,2,diag,,,,,,,,,,,
Relevant Features,500ms,100ms,3,4,2,2,spherical,0.5105729166666666,0.0244231962081303,0.578125,0.4322916666666667,23.0,73.0,88.0,8.0,0.2395833333333333,0.7419354838709677,0.3622047244094488
Relevant Features,500ms,100ms,3,4,2,3,full,,,,,,,,,,,
Relevant Features,500ms,100ms,3,4,2,3,diag,,,,,,,,,,,
Relevant Features,500ms,100ms,3,4,2,3,spherical,0.5050520833333333,0.0272476485829256,0.5572916666666666,0.4427083333333333,31.0,65.0,76.0,20.0,0.3229166666666667,0.6078431372549019,0.4217687074829932
Relevant Features,500ms,100ms,3,4,2,4,full,,,,,,,,,,,
Relevant Features,500ms,100ms,3,4,2,4,diag,,,,,,,,,,,
Relevant Features,500ms,100ms,3,4,2,4,spherical,0.5136979166666666,0.0281987362890362,0.578125,0.4479166666666667,42.0,54.0,69.0,27.0,0.4375,0.6086956521739131,0.5090909090909091
Relevant Features,500ms,100ms,3,4,3,1,full,,,,,,,,,,,
Relevant Features,500ms,100ms,3,4,3,1,diag,,,,,,,,,,,
Relevant Features,500ms,100ms,3,4,3,1,spherical,0.50375,0.0231648492992196,0.5572916666666666,0.453125,24.0,72.0,83.0,13.0,0.25,0.6486486486486487,0.3609022556390977
Relevant Features,500ms,100ms,3,4,3,2,full,,,,,,,,,,,
Relevant Features,500ms,100ms,3,4,3,2,diag,,,,,,,,,,,
Relevant Features,500ms,100ms,3,4,3,2,spherical,0.51109375,0.0335414644792042,0.59375,0.4375,36.0,60.0,78.0,18.0,0.375,0.6666666666666666,0.4800000000000001
Relevant Features,500ms,100ms,3,4,3,3,full,,,,,,,,,,,
Relevant Features,500ms,100ms,3,4,3,3,diag,,,,,,,,,,,
Relevant Features,500ms,100ms,3,4,3,3,spherical,0.5065625,0.0331997649443653,0.5833333333333334,0.4322916666666667,46.0,50.0,66.0,30.0,0.4791666666666667,0.6052631578947368,0.5348837209302326
Relevant Features,500ms,100ms,3,4,3,4,full,,,,,,,,,,,
Relevant Features,500ms,100ms,3,4,3,4,diag,,,,,,,,,,,
Relevant Features,500ms,100ms,3,4,3,4,spherical,0.50765625,0.0355272095328003,0.6041666666666666,0.3958333333333333,57.0,39.0,59.0,37.0,0.59375,0.6063829787234043,0.6000000000000001
Relevant Features,500ms,100ms,3,4,4,1,full,,,,,,,,,,,
Relevant Features,500ms,100ms,3,4,4,1,diag,,,,,,,,,,,
Relevant Features,500ms,100ms,3,4,4,1,spherical,0.5108333333333334,0.0261941369871198,0.5677083333333334,0.4479166666666667,23.0,73.0,86.0,10.0,0.2395833333333333,0.696969696969697,0.3565891472868217
Relevant Features,500ms,100ms,3,4,4,2,full,,,,,,,,,,,
Relevant Features,500ms,100ms,3,4,4,2,diag,,,,,,,,,,,
Relevant Features,500ms,100ms,3,4,4,2,spherical,0.5134895833333334,0.0297841537001128,0.6041666666666666,0.4427083333333333,41.0,55.0,75.0,21.0,0.4270833333333333,0.6612903225806451,0.5189873417721519
Relevant Features,500ms,100ms,3,4,4,3,full,,,,,,,,,,,
Relevant Features,500ms,100ms,3,4,4,3,diag,,,,,,,,,,,
Relevant Features,500ms,100ms,3,4,4,3,spherical,0.5133854166666666,0.0363111239340531,0.609375,0.421875,61.0,35.0,56.0,40.0,0.6354166666666666,0.6039603960396039,0.6192893401015228
Relevant Features,500ms,100ms,3,4,4,4,full,,,,,,,,,,,
Relevant Features,500ms,100ms,3,4,4,4,diag,,,,,,,,,,,
Relevant Features,500ms,100ms,3,4,4,4,spherical,0.5090104166666667,0.0318420905139504,0.609375,0.4322916666666667,72.0,24.0,45.0,51.0,0.75,0.5853658536585366,0.6575342465753423
Relevant Features,500ms,100ms,4,1,1,1,full,,,,,,,,,,,
